metric_id,customer_id,period_month,bandwidth_utilization_pct,avg_daily_usage_hours,peak_usage_trend,service_downtime_minutes,support_ticket_count,feature_adoption_score
USE-00505-202511,SME-2024-00505,2025-11,59.6,9.3,Turun,103,0,8
USE-00505-202512,SME-2024-00505,2025-12,56.3,9.6,Turun,109,0,8
USE-00505-202601,SME-2024-00505,2026-01,56.6,8.4,Turun,77,1,8
USE-00505-202602,SME-2024-00505,2026-02,53.5,8.9,Turun,61,1,7
USE-00505-202603,SME-2024-00505,2026-03,54.9,7.8,Turun,26,0,8
USE-00505-202604,SME-2024-00505,2026-04,54.8,8.2,Turun,22,0,7
USE-00505-202605,SME-2024-00505,2026-05,53.0,7.5,Turun,80,1,9
USE-00505-202606,SME-2024-00505,2026-06,50.2,7.8,Turun,20,0,8
USE-00506-202507,SME-2024-00506,2025-07,61.8,9.8,Stabil,115,0,7
USE-00506-202508,SME-2024-00506,2025-08,63.3,9.4,Stabil,8,1,7
USE-00506-202509,SME-2024-00506,2025-09,59.2,8.6,Stabil,16,1,7
USE-00506-202510,SME-2024-00506,2025-10,62.7,9.9,Stabil,30,2,7
USE-00506-202511,SME-2024-00506,2025-11,62.7,9.7,Stabil,22,1,6
USE-00506-202512,SME-2024-00506,2025-12,60.5,10.0,Stabil,11,5,7
USE-00506-202601,SME-2024-00506,2026-01,63.7,9.2,Stabil,39,0,8
USE-00506-202602,SME-2024-00506,2026-02,63.3,10.2,Stabil,68,1,7
USE-00506-202603,SME-2024-00506,2026-03,61.4,8.8,Stabil,25,1,8
USE-00506-202604,SME-2024-00506,2026-04,63.9,9.4,Stabil,40,0,7
USE-00506-202605,SME-2024-00506,2026-05,63.4,9.2,Stabil,0,1,7
USE-00506-202606,SME-2024-00506,2026-06,62.1,9.0,Fluktuatif,64,1,7
USE-00507-202507,SME-2024-00507,2025-07,95.5,14.6,Stabil,96,1,7
USE-00507-202508,SME-2024-00507,2025-08,92.1,13.8,Stabil,7,0,7
USE-00507-202509,SME-2024-00507,2025-09,89.9,13.9,Fluktuatif,101,1,6
USE-00507-202510,SME-2024-00507,2025-10,91.0,13.9,Stabil,2,1,6
USE-00507-202511,SME-2024-00507,2025-11,90.0,14.0,Fluktuatif,84,0,7
USE-00507-202512,SME-2024-00507,2025-12,90.3,13.0,Stabil,38,0,7
USE-00507-202601,SME-2024-00507,2026-01,86.7,12.5,Fluktuatif,18,1,7
USE-00507-202602,SME-2024-00507,2026-02,92.7,14.6,Fluktuatif,29,2,7
USE-00507-202603,SME-2024-00507,2026-03,90.7,14.0,Stabil,26,0,6
USE-00507-202604,SME-2024-00507,2026-04,86.3,12.6,Fluktuatif,6,1,8
USE-00507-202605,SME-2024-00507,2026-05,85.4,12.3,Stabil,25,2,7
USE-00507-202606,SME-2024-00507,2026-06,88.4,12.9,Fluktuatif,1,0,7
USE-00508-202507,SME-2024-00508,2025-07,92.2,14.8,Fluktuatif,29,1,6
USE-00508-202508,SME-2024-00508,2025-08,88.9,12.6,Fluktuatif,61,0,6
USE-00508-202509,SME-2024-00508,2025-09,93.5,13.6,Fluktuatif,1,1,7
USE-00508-202510,SME-2024-00508,2025-10,95.8,13.7,Stabil,68,0,6
USE-00508-202511,SME-2024-00508,2025-11,95.5,14.8,Stabil,0,0,6
USE-00508-202512,SME-2024-00508,2025-12,93.1,13.7,Stabil,37,0,5
USE-00508-202601,SME-2024-00508,2026-01,90.3,13.9,Stabil,92,0,6
USE-00508-202602,SME-2024-00508,2026-02,91.0,13.7,Fluktuatif,22,2,6
USE-00508-202603,SME-2024-00508,2026-03,88.4,13.5,Fluktuatif,22,0,6
USE-00508-202604,SME-2024-00508,2026-04,94.0,14.3,Fluktuatif,28,2,6
USE-00508-202605,SME-2024-00508,2026-05,96.3,14.4,Stabil,45,1,5
USE-00508-202606,SME-2024-00508,2026-06,96.0,14.9,Fluktuatif,47,1,6
USE-00509-202507,SME-2024-00509,2025-07,54.0,7.7,Turun,30,2,7
USE-00509-202508,SME-2024-00509,2025-08,58.0,8.1,Turun,9,0,7
USE-00509-202509,SME-2024-00509,2025-09,55.4,7.5,Turun,9,4,7
USE-00509-202510,SME-2024-00509,2025-10,53.5,9.3,Turun,56,1,7
USE-00509-202511,SME-2024-00509,2025-11,50.0,6.8,Turun,5,1,7
USE-00509-202512,SME-2024-00509,2025-12,55.4,7.7,Turun,9,0,7
USE-00509-202601,SME-2024-00509,2026-01,51.0,6.7,Turun,20,1,7
USE-00509-202602,SME-2024-00509,2026-02,51.1,8.0,Turun,8,1,7
USE-00509-202603,SME-2024-00509,2026-03,48.5,6.3,Turun,80,2,7
USE-00509-202604,SME-2024-00509,2026-04,48.4,7.6,Turun,19,1,7
USE-00509-202605,SME-2024-00509,2026-05,44.0,7.7,Turun,173,1,8
USE-00509-202606,SME-2024-00509,2026-06,46.8,6.7,Turun,30,2,7
USE-00510-202507,SME-2024-00510,2025-07,87.3,12.2,Fluktuatif,9,2,7
USE-00510-202508,SME-2024-00510,2025-08,81.4,12.1,Stabil,63,0,7
USE-00510-202509,SME-2024-00510,2025-09,80.8,12.1,Stabil,21,0,7
USE-00510-202510,SME-2024-00510,2025-10,85.0,12.3,Fluktuatif,83,4,7
USE-00510-202511,SME-2024-00510,2025-11,86.0,12.4,Stabil,175,1,7
USE-00510-202512,SME-2024-00510,2025-12,86.2,12.6,Stabil,55,1,7
USE-00510-202601,SME-2024-00510,2026-01,84.5,12.8,Fluktuatif,124,2,8
USE-00510-202602,SME-2024-00510,2026-02,85.2,12.2,Fluktuatif,34,2,7
USE-00510-202603,SME-2024-00510,2026-03,84.0,11.9,Fluktuatif,109,1,8
USE-00510-202604,SME-2024-00510,2026-04,80.7,13.1,Stabil,20,1,8
USE-00510-202605,SME-2024-00510,2026-05,82.5,12.0,Stabil,56,0,7
USE-00510-202606,SME-2024-00510,2026-06,81.4,11.9,Fluktuatif,18,1,7
USE-00511-202507,SME-2024-00511,2025-07,82.1,12.5,Stabil,63,2,8
USE-00511-202508,SME-2024-00511,2025-08,79.4,12.6,Stabil,24,1,8
USE-00511-202509,SME-2024-00511,2025-09,82.1,12.8,Fluktuatif,20,4,8
USE-00511-202510,SME-2024-00511,2025-10,80.3,12.4,Stabil,8,1,8
USE-00511-202511,SME-2024-00511,2025-11,77.8,11.6,Stabil,26,1,8
USE-00511-202512,SME-2024-00511,2025-12,82.1,12.6,Fluktuatif,16,1,8
USE-00511-202601,SME-2024-00511,2026-01,78.0,11.4,Fluktuatif,35,2,8
USE-00511-202602,SME-2024-00511,2026-02,83.6,12.5,Fluktuatif,40,1,8
USE-00511-202603,SME-2024-00511,2026-03,83.1,13.0,Stabil,4,4,8
USE-00511-202604,SME-2024-00511,2026-04,79.2,11.9,Stabil,45,2,7
USE-00511-202605,SME-2024-00511,2026-05,75.9,12.1,Fluktuatif,25,1,7
USE-00511-202606,SME-2024-00511,2026-06,79.8,12.5,Fluktuatif,4,0,8
USE-00512-202507,SME-2024-00512,2025-07,59.8,8.4,Stabil,0,1,8
USE-00512-202508,SME-2024-00512,2025-08,61.7,9.2,Stabil,21,2,8
USE-00512-202509,SME-2024-00512,2025-09,58.9,8.9,Stabil,28,1,7
USE-00512-202510,SME-2024-00512,2025-10,61.5,9.0,Stabil,25,1,7
USE-00512-202511,SME-2024-00512,2025-11,58.7,9.1,Stabil,2,1,7
USE-00512-202512,SME-2024-00512,2025-12,58.7,9.7,Fluktuatif,45,2,8
USE-00512-202601,SME-2024-00512,2026-01,57.4,9.0,Fluktuatif,45,1,7
USE-00512-202602,SME-2024-00512,2026-02,57.7,9.5,Stabil,16,0,8
USE-00512-202603,SME-2024-00512,2026-03,59.0,8.9,Fluktuatif,49,4,8
USE-00512-202604,SME-2024-00512,2026-04,60.3,9.1,Stabil,10,0,8
USE-00512-202605,SME-2024-00512,2026-05,57.7,8.2,Stabil,31,0,8
USE-00512-202606,SME-2024-00512,2026-06,60.5,9.1,Fluktuatif,11,0,8
USE-00513-202507,SME-2024-00513,2025-07,83.2,12.6,Stabil,96,2,8
USE-00513-202508,SME-2024-00513,2025-08,84.2,11.7,Stabil,5,0,8
USE-00513-202509,SME-2024-00513,2025-09,83.0,12.3,Stabil,97,1,8
USE-00513-202510,SME-2024-00513,2025-10,83.5,11.7,Fluktuatif,129,1,9
USE-00513-202511,SME-2024-00513,2025-11,81.3,12.8,Fluktuatif,18,0,8
USE-00513-202512,SME-2024-00513,2025-12,83.6,12.2,Fluktuatif,151,2,8
USE-00513-202601,SME-2024-00513,2026-01,79.9,12.4,Fluktuatif,0,1,8
USE-00513-202602,SME-2024-00513,2026-02,82.2,12.0,Fluktuatif,16,0,8
USE-00513-202603,SME-2024-00513,2026-03,80.2,12.4,Stabil,119,4,8
USE-00513-202604,SME-2024-00513,2026-04,82.5,11.8,Stabil,81,1,8
USE-00513-202605,SME-2024-00513,2026-05,82.6,11.6,Stabil,145,0,8
USE-00513-202606,SME-2024-00513,2026-06,80.3,12.6,Stabil,73,0,8
USE-00514-202507,SME-2024-00514,2025-07,72.5,11.2,Stabil,14,1,7
USE-00514-202508,SME-2024-00514,2025-08,74.7,10.9,Stabil,41,0,8
USE-00514-202509,SME-2024-00514,2025-09,77.7,11.7,Stabil,17,1,8
USE-00514-202510,SME-2024-00514,2025-10,72.9,10.3,Fluktuatif,7,1,8
USE-00514-202511,SME-2024-00514,2025-11,74.0,11.1,Stabil,10,1,7
USE-00514-202512,SME-2024-00514,2025-12,75.6,10.9,Stabil,44,1,8
USE-00514-202601,SME-2024-00514,2026-01,76.8,10.4,Stabil,10,1,8
USE-00514-202602,SME-2024-00514,2026-02,73.7,10.7,Stabil,1,1,8
USE-00514-202603,SME-2024-00514,2026-03,80.3,12.6,Fluktuatif,38,1,7
USE-00514-202604,SME-2024-00514,2026-04,78.3,11.8,Stabil,13,1,8
USE-00514-202605,SME-2024-00514,2026-05,80.3,11.8,Stabil,14,0,8
USE-00514-202606,SME-2024-00514,2026-06,81.0,12.2,Fluktuatif,7,1,7
USE-00515-202507,SME-2024-00515,2025-07,68.6,10.1,Stabil,4,0,6
USE-00515-202508,SME-2024-00515,2025-08,66.9,10.3,Stabil,12,1,7
USE-00515-202509,SME-2024-00515,2025-09,69.4,10.6,Stabil,48,1,7
USE-00515-202510,SME-2024-00515,2025-10,70.4,11.0,Stabil,0,1,7
USE-00515-202511,SME-2024-00515,2025-11,71.7,10.8,Stabil,32,0,7
USE-00515-202512,SME-2024-00515,2025-12,63.0,9.2,Stabil,23,0,7
USE-00515-202601,SME-2024-00515,2026-01,68.2,9.9,Stabil,4,0,7
USE-00515-202602,SME-2024-00515,2026-02,67.2,10.6,Fluktuatif,24,2,6
USE-00515-202603,SME-2024-00515,2026-03,68.6,10.3,Stabil,9,0,7
USE-00515-202604,SME-2024-00515,2026-04,66.4,10.0,Stabil,103,3,6
USE-00515-202605,SME-2024-00515,2026-05,66.5,10.5,Stabil,11,0,7
USE-00515-202606,SME-2024-00515,2026-06,65.8,9.3,Fluktuatif,80,3,7
USE-00516-202507,SME-2024-00516,2025-07,74.1,11.1,Stabil,0,0,8
USE-00516-202508,SME-2024-00516,2025-08,80.6,12.0,Stabil,15,0,8
USE-00516-202509,SME-2024-00516,2025-09,78.8,12.4,Stabil,4,0,8
USE-00516-202510,SME-2024-00516,2025-10,77.7,12.1,Fluktuatif,36,1,8
USE-00516-202511,SME-2024-00516,2025-11,77.4,11.6,Stabil,32,2,8
USE-00516-202512,SME-2024-00516,2025-12,74.4,11.7,Fluktuatif,74,0,9
USE-00516-202601,SME-2024-00516,2026-01,74.2,10.9,Stabil,54,2,8
USE-00516-202602,SME-2024-00516,2026-02,74.9,11.3,Stabil,16,1,8
USE-00516-202603,SME-2024-00516,2026-03,71.0,10.2,Stabil,50,2,8
USE-00516-202604,SME-2024-00516,2026-04,73.7,11.5,Stabil,9,3,8
USE-00516-202605,SME-2024-00516,2026-05,72.9,11.1,Stabil,3,1,8
USE-00516-202606,SME-2024-00516,2026-06,71.3,10.8,Stabil,77,1,8
USE-00517-202507,SME-2024-00517,2025-07,91.5,14.5,Stabil,69,0,8
USE-00517-202508,SME-2024-00517,2025-08,92.0,14.0,Stabil,32,2,8
USE-00517-202509,SME-2024-00517,2025-09,92.6,13.4,Stabil,28,1,9
USE-00517-202510,SME-2024-00517,2025-10,89.7,13.2,Stabil,23,1,9
USE-00517-202511,SME-2024-00517,2025-11,92.3,13.5,Fluktuatif,52,1,8
USE-00517-202512,SME-2024-00517,2025-12,92.1,13.8,Stabil,86,0,9
USE-00517-202601,SME-2024-00517,2026-01,89.7,13.5,Fluktuatif,56,2,8
USE-00517-202602,SME-2024-00517,2026-02,88.7,13.2,Stabil,70,0,9
USE-00517-202603,SME-2024-00517,2026-03,89.1,12.9,Fluktuatif,38,2,9
USE-00517-202604,SME-2024-00517,2026-04,90.8,12.6,Stabil,13,1,9
USE-00517-202605,SME-2024-00517,2026-05,90.6,12.9,Stabil,11,2,9
USE-00517-202606,SME-2024-00517,2026-06,87.3,12.9,Stabil,56,0,9
USE-00518-202507,SME-2024-00518,2025-07,68.6,10.1,Stabil,43,1,6
USE-00518-202508,SME-2024-00518,2025-08,71.0,10.6,Stabil,15,3,6
USE-00518-202509,SME-2024-00518,2025-09,69.4,10.9,Fluktuatif,10,0,6
USE-00518-202510,SME-2024-00518,2025-10,70.7,10.1,Stabil,24,2,6
USE-00518-202511,SME-2024-00518,2025-11,73.0,11.3,Fluktuatif,8,1,6
USE-00518-202512,SME-2024-00518,2025-12,70.9,10.4,Stabil,90,2,6
USE-00518-202601,SME-2024-00518,2026-01,74.6,10.5,Stabil,13,2,6
USE-00518-202602,SME-2024-00518,2026-02,74.8,11.4,Fluktuatif,28,1,6
USE-00518-202603,SME-2024-00518,2026-03,72.3,11.4,Stabil,5,1,6
USE-00518-202604,SME-2024-00518,2026-04,77.0,11.1,Fluktuatif,22,0,6
USE-00518-202605,SME-2024-00518,2026-05,79.5,11.7,Stabil,68,0,6
USE-00518-202606,SME-2024-00518,2026-06,74.9,10.5,Stabil,23,1,5
USE-00519-202507,SME-2024-00519,2025-07,88.3,13.6,Stabil,43,2,6
USE-00519-202508,SME-2024-00519,2025-08,83.4,12.2,Stabil,6,1,6
USE-00519-202509,SME-2024-00519,2025-09,85.7,13.0,Fluktuatif,51,0,6
USE-00519-202510,SME-2024-00519,2025-10,84.5,11.4,Fluktuatif,64,0,5
USE-00519-202511,SME-2024-00519,2025-11,87.9,13.3,Fluktuatif,16,1,5
USE-00519-202512,SME-2024-00519,2025-12,85.1,12.9,Stabil,82,0,6
USE-00519-202601,SME-2024-00519,2026-01,83.0,12.2,Stabil,5,1,6
USE-00519-202602,SME-2024-00519,2026-02,84.6,12.6,Stabil,8,0,6
USE-00519-202603,SME-2024-00519,2026-03,84.8,12.4,Stabil,21,2,6
USE-00519-202604,SME-2024-00519,2026-04,85.1,12.9,Stabil,88,1,7
USE-00519-202605,SME-2024-00519,2026-05,81.6,12.9,Stabil,22,1,6
USE-00519-202606,SME-2024-00519,2026-06,80.5,11.9,Stabil,31,3,5
USE-00520-202507,SME-2024-00520,2025-07,84.7,12.7,Fluktuatif,101,0,7
USE-00520-202508,SME-2024-00520,2025-08,85.7,13.1,Stabil,22,1,8
USE-00520-202509,SME-2024-00520,2025-09,83.1,12.0,Stabil,10,1,8
USE-00520-202510,SME-2024-00520,2025-10,83.4,12.6,Stabil,31,2,7
USE-00520-202511,SME-2024-00520,2025-11,82.3,13.0,Stabil,7,1,7
USE-00520-202512,SME-2024-00520,2025-12,87.6,12.6,Stabil,12,3,8
USE-00520-202601,SME-2024-00520,2026-01,81.0,11.7,Stabil,55,3,7
USE-00520-202602,SME-2024-00520,2026-02,77.4,11.4,Stabil,33,0,8
USE-00520-202603,SME-2024-00520,2026-03,81.8,12.1,Stabil,9,2,7
USE-00520-202604,SME-2024-00520,2026-04,80.2,12.3,Stabil,16,2,7
USE-00520-202605,SME-2024-00520,2026-05,78.0,11.6,Stabil,5,1,8
USE-00520-202606,SME-2024-00520,2026-06,78.0,12.2,Stabil,0,0,7
USE-00521-202507,SME-2024-00521,2025-07,85.1,13.8,Stabil,42,1,6
USE-00521-202508,SME-2024-00521,2025-08,86.5,13.8,Fluktuatif,19,1,7
USE-00521-202509,SME-2024-00521,2025-09,82.3,12.1,Stabil,6,2,7
USE-00521-202510,SME-2024-00521,2025-10,86.0,13.5,Fluktuatif,56,3,6
USE-00521-202511,SME-2024-00521,2025-11,88.9,13.5,Stabil,23,1,7
USE-00521-202512,SME-2024-00521,2025-12,88.7,13.2,Stabil,12,0,6
USE-00521-202601,SME-2024-00521,2026-01,89.6,13.0,Fluktuatif,25,2,6
USE-00521-202602,SME-2024-00521,2026-02,85.1,13.3,Stabil,28,2,6
USE-00521-202603,SME-2024-00521,2026-03,85.8,12.9,Stabil,69,0,7
USE-00521-202604,SME-2024-00521,2026-04,84.0,13.0,Stabil,34,1,6
USE-00521-202605,SME-2024-00521,2026-05,85.8,13.4,Stabil,2,1,7
USE-00521-202606,SME-2024-00521,2026-06,86.2,13.1,Fluktuatif,6,0,6
USE-00522-202507,SME-2024-00522,2025-07,85.1,11.6,Stabil,22,2,6
USE-00522-202508,SME-2024-00522,2025-08,83.5,13.4,Stabil,25,2,7
USE-00522-202509,SME-2024-00522,2025-09,83.2,12.9,Fluktuatif,48,2,7
USE-00522-202510,SME-2024-00522,2025-10,82.0,12.3,Fluktuatif,26,0,6
USE-00522-202511,SME-2024-00522,2025-11,83.4,11.9,Fluktuatif,6,0,7
USE-00522-202512,SME-2024-00522,2025-12,80.6,12.3,Stabil,33,2,7
USE-00522-202601,SME-2024-00522,2026-01,80.5,11.1,Stabil,29,1,7
USE-00522-202602,SME-2024-00522,2026-02,79.8,12.1,Stabil,121,1,8
USE-00522-202603,SME-2024-00522,2026-03,82.6,13.0,Stabil,12,2,6
USE-00522-202604,SME-2024-00522,2026-04,80.0,11.6,Fluktuatif,59,1,7
USE-00522-202605,SME-2024-00522,2026-05,79.5,12.1,Stabil,66,1,7
USE-00522-202606,SME-2024-00522,2026-06,81.1,11.7,Stabil,70,1,7
USE-00523-202507,SME-2024-00523,2025-07,64.2,9.5,Turun,34,1,6
USE-00523-202508,SME-2024-00523,2025-08,60.4,9.3,Turun,45,2,6
USE-00523-202509,SME-2024-00523,2025-09,62.6,9.3,Turun,97,2,6
USE-00523-202510,SME-2024-00523,2025-10,65.3,10.5,Turun,1,2,6
USE-00523-202511,SME-2024-00523,2025-11,60.5,9.2,Turun,31,0,6
USE-00523-202512,SME-2024-00523,2025-12,61.9,9.6,Turun,43,1,6
USE-00523-202601,SME-2024-00523,2026-01,63.3,9.8,Turun,66,1,5
USE-00523-202602,SME-2024-00523,2026-02,56.7,8.3,Turun,9,0,6
USE-00523-202603,SME-2024-00523,2026-03,60.2,8.8,Turun,96,2,6
USE-00523-202604,SME-2024-00523,2026-04,55.7,8.1,Turun,23,2,6
USE-00523-202605,SME-2024-00523,2026-05,60.0,8.4,Turun,21,0,5
USE-00523-202606,SME-2024-00523,2026-06,54.5,8.8,Turun,24,0,6
USE-00524-202507,SME-2024-00524,2025-07,87.1,13.9,Stabil,2,2,7
USE-00524-202508,SME-2024-00524,2025-08,93.6,14.7,Stabil,68,1,7
USE-00524-202509,SME-2024-00524,2025-09,91.3,13.7,Fluktuatif,8,0,6
USE-00524-202510,SME-2024-00524,2025-10,88.4,13.4,Stabil,42,2,6
USE-00524-202511,SME-2024-00524,2025-11,89.5,13.3,Stabil,22,0,6
USE-00524-202512,SME-2024-00524,2025-12,93.4,14.0,Stabil,14,0,6
USE-00524-202601,SME-2024-00524,2026-01,92.9,13.9,Fluktuatif,12,0,6
USE-00524-202602,SME-2024-00524,2026-02,97.2,14.9,Fluktuatif,12,3,6
USE-00524-202603,SME-2024-00524,2026-03,95.2,14.0,Stabil,53,1,7
USE-00524-202604,SME-2024-00524,2026-04,94.6,13.5,Fluktuatif,32,3,6
USE-00524-202605,SME-2024-00524,2026-05,96.6,14.8,Fluktuatif,50,1,7
USE-00524-202606,SME-2024-00524,2026-06,98.0,14.8,Fluktuatif,41,1,7
USE-00525-202507,SME-2024-00525,2025-07,63.4,9.3,Fluktuatif,29,1,7
USE-00525-202508,SME-2024-00525,2025-08,67.3,10.2,Stabil,24,1,7
USE-00525-202509,SME-2024-00525,2025-09,68.0,10.0,Stabil,16,3,8
USE-00525-202510,SME-2024-00525,2025-10,66.2,10.0,Stabil,45,0,8
USE-00525-202511,SME-2024-00525,2025-11,62.7,8.9,Stabil,34,1,7
USE-00525-202512,SME-2024-00525,2025-12,62.6,9.5,Fluktuatif,46,0,8
USE-00525-202601,SME-2024-00525,2026-01,67.0,9.8,Stabil,4,1,7
USE-00525-202602,SME-2024-00525,2026-02,65.0,9.4,Stabil,34,1,8
USE-00525-202603,SME-2024-00525,2026-03,67.6,10.1,Stabil,6,2,8
USE-00525-202604,SME-2024-00525,2026-04,64.0,9.7,Stabil,56,2,7
USE-00525-202605,SME-2024-00525,2026-05,62.9,9.9,Stabil,22,0,8
USE-00525-202606,SME-2024-00525,2026-06,67.7,10.7,Stabil,7,1,7
USE-00526-202507,SME-2024-00526,2025-07,91.2,14.7,Fluktuatif,20,1,6
USE-00526-202508,SME-2024-00526,2025-08,96.2,14.6,Stabil,17,1,6
USE-00526-202509,SME-2024-00526,2025-09,89.9,13.2,Stabil,18,0,6
USE-00526-202510,SME-2024-00526,2025-10,92.8,14.5,Stabil,72,1,7
USE-00526-202511,SME-2024-00526,2025-11,88.9,14.6,Stabil,18,2,6
USE-00526-202512,SME-2024-00526,2025-12,92.8,13.9,Stabil,10,4,6
USE-00526-202601,SME-2024-00526,2026-01,92.6,13.4,Stabil,69,1,7
USE-00526-202602,SME-2024-00526,2026-02,91.3,13.4,Stabil,2,0,6
USE-00526-202603,SME-2024-00526,2026-03,88.4,12.8,Stabil,23,2,6
USE-00526-202604,SME-2024-00526,2026-04,92.1,13.6,Stabil,75,1,7
USE-00526-202605,SME-2024-00526,2026-05,96.0,15.2,Fluktuatif,25,1,7
USE-00526-202606,SME-2024-00526,2026-06,92.5,13.2,Stabil,0,0,6
USE-00527-202507,SME-2024-00527,2025-07,69.1,10.8,Turun,48,0,7
USE-00527-202508,SME-2024-00527,2025-08,69.1,10.3,Turun,70,3,7
USE-00527-202509,SME-2024-00527,2025-09,65.2,9.4,Turun,10,2,8
USE-00527-202510,SME-2024-00527,2025-10,64.3,9.6,Turun,1,3,7
USE-00527-202511,SME-2024-00527,2025-11,67.7,9.8,Turun,37,0,7
USE-00527-202512,SME-2024-00527,2025-12,61.6,9.4,Turun,4,2,7
USE-00527-202601,SME-2024-00527,2026-01,61.7,9.8,Turun,54,3,8
USE-00527-202602,SME-2024-00527,2026-02,60.9,9.8,Turun,0,1,7
USE-00527-202603,SME-2024-00527,2026-03,56.2,8.2,Turun,110,1,7
USE-00527-202604,SME-2024-00527,2026-04,56.2,9.4,Turun,48,0,8
USE-00527-202605,SME-2024-00527,2026-05,56.5,8.8,Turun,14,0,8
USE-00527-202606,SME-2024-00527,2026-06,53.5,8.3,Turun,62,2,7
USE-00528-202507,SME-2024-00528,2025-07,86.3,12.6,Stabil,10,1,9
USE-00528-202508,SME-2024-00528,2025-08,84.6,13.2,Stabil,17,2,10
USE-00528-202509,SME-2024-00528,2025-09,86.2,13.5,Stabil,10,1,9
USE-00528-202510,SME-2024-00528,2025-10,89.5,13.4,Stabil,2,2,9
USE-00528-202511,SME-2024-00528,2025-11,85.1,12.7,Fluktuatif,5,1,9
USE-00528-202512,SME-2024-00528,2025-12,88.2,13.9,Stabil,1,2,10
USE-00528-202601,SME-2024-00528,2026-01,87.8,12.5,Fluktuatif,46,1,9
USE-00528-202602,SME-2024-00528,2026-02,85.9,13.0,Stabil,14,1,9
USE-00528-202603,SME-2024-00528,2026-03,88.5,13.4,Fluktuatif,35,1,10
USE-00528-202604,SME-2024-00528,2026-04,84.5,12.9,Fluktuatif,3,0,10
USE-00528-202605,SME-2024-00528,2026-05,88.3,13.8,Stabil,24,2,10
USE-00528-202606,SME-2024-00528,2026-06,88.7,13.4,Stabil,45,2,9
USE-00529-202507,SME-2024-00529,2025-07,54.5,7.9,Fluktuatif,36,1,7
USE-00529-202508,SME-2024-00529,2025-08,57.0,8.9,Fluktuatif,24,2,8
USE-00529-202509,SME-2024-00529,2025-09,56.2,8.6,Stabil,1,1,7
USE-00529-202510,SME-2024-00529,2025-10,51.0,7.6,Stabil,57,1,8
USE-00529-202511,SME-2024-00529,2025-11,49.9,6.9,Stabil,104,0,8
USE-00529-202512,SME-2024-00529,2025-12,54.5,8.8,Fluktuatif,11,0,8
USE-00529-202601,SME-2024-00529,2026-01,51.1,7.5,Stabil,5,2,8
USE-00529-202602,SME-2024-00529,2026-02,48.9,6.7,Stabil,10,0,8
USE-00529-202603,SME-2024-00529,2026-03,51.4,8.0,Stabil,32,0,8
USE-00529-202604,SME-2024-00529,2026-04,50.0,7.5,Stabil,30,0,8
USE-00529-202605,SME-2024-00529,2026-05,47.4,6.8,Stabil,18,2,8
USE-00529-202606,SME-2024-00529,2026-06,48.6,7.9,Stabil,70,1,8
USE-00530-202507,SME-2024-00530,2025-07,68.6,10.7,Stabil,31,0,7
USE-00530-202508,SME-2024-00530,2025-08,65.0,9.4,Stabil,7,1,7
USE-00530-202509,SME-2024-00530,2025-09,63.1,9.0,Stabil,69,2,7
USE-00530-202510,SME-2024-00530,2025-10,66.4,9.9,Stabil,69,0,7
USE-00530-202511,SME-2024-00530,2025-11,65.0,9.3,Stabil,5,3,7
USE-00530-202512,SME-2024-00530,2025-12,63.7,10.2,Fluktuatif,46,3,7
USE-00530-202601,SME-2024-00530,2026-01,63.9,10.7,Stabil,104,2,7
USE-00530-202602,SME-2024-00530,2026-02,64.9,10.2,Stabil,6,2,6
USE-00530-202603,SME-2024-00530,2026-03,63.5,9.0,Stabil,41,2,7
USE-00530-202604,SME-2024-00530,2026-04,66.5,10.4,Stabil,7,0,8
USE-00530-202605,SME-2024-00530,2026-05,60.1,9.5,Fluktuatif,5,0,7
USE-00530-202606,SME-2024-00530,2026-06,65.0,9.8,Stabil,98,2,8
USE-00531-202507,SME-2024-00531,2025-07,73.6,11.0,Stabil,52,1,6
USE-00531-202508,SME-2024-00531,2025-08,72.2,10.1,Stabil,29,1,7
USE-00531-202509,SME-2024-00531,2025-09,74.3,11.3,Fluktuatif,2,1,6
USE-00531-202510,SME-2024-00531,2025-10,75.3,11.7,Stabil,36,1,6
USE-00531-202511,SME-2024-00531,2025-11,75.1,12.0,Fluktuatif,1,2,7
USE-00531-202512,SME-2024-00531,2025-12,76.7,11.4,Fluktuatif,30,3,7
USE-00531-202601,SME-2024-00531,2026-01,75.4,11.2,Fluktuatif,13,2,7
USE-00531-202602,SME-2024-00531,2026-02,79.2,11.6,Fluktuatif,12,0,6
USE-00531-202603,SME-2024-00531,2026-03,78.7,12.7,Stabil,20,2,7
USE-00531-202604,SME-2024-00531,2026-04,80.2,12.8,Fluktuatif,36,0,6
USE-00531-202605,SME-2024-00531,2026-05,77.1,11.3,Stabil,28,0,7
USE-00531-202606,SME-2024-00531,2026-06,78.6,11.4,Stabil,8,0,6
USE-00532-202507,SME-2024-00532,2025-07,81.9,12.0,Stabil,7,0,7
USE-00532-202508,SME-2024-00532,2025-08,81.8,12.2,Fluktuatif,65,2,6
USE-00532-202509,SME-2024-00532,2025-09,78.7,12.4,Fluktuatif,5,0,6
USE-00532-202510,SME-2024-00532,2025-10,81.7,12.3,Stabil,6,0,6
USE-00532-202511,SME-2024-00532,2025-11,80.1,11.7,Stabil,25,1,7
USE-00532-202512,SME-2024-00532,2025-12,80.1,11.7,Stabil,27,0,6
