payment_id,customer_id,invoice_period,invoice_amount,payment_date,due_date,days_overdue,payment_method,partial_payment_flag
PAY-00450-202510,SME-2024-00450,2025-10,9780528,2025-10-16,2025-10-15,1,Virtual Account,False
PAY-00450-202511,SME-2024-00450,2025-11,10245896,2025-11-16,2025-11-15,1,Bank Transfer,False
PAY-00450-202512,SME-2024-00450,2025-12,10013131,2025-12-15,2025-12-15,0,Virtual Account,False
PAY-00450-202601,SME-2024-00450,2026-01,10041238,2026-01-15,2026-01-15,0,Bank Transfer,False
PAY-00450-202602,SME-2024-00450,2026-02,9847636,2026-02-16,2026-02-15,1,Auto-debit,False
PAY-00450-202603,SME-2024-00450,2026-03,10269896,2026-03-19,2026-03-15,4,Bank Transfer,False
PAY-00450-202604,SME-2024-00450,2026-04,9820096,2026-04-15,2026-04-15,0,Bank Transfer,False
PAY-00450-202605,SME-2024-00450,2026-05,10313209,2026-05-16,2026-05-15,1,Virtual Account,False
PAY-00450-202606,SME-2024-00450,2026-06,10101040,2026-06-16,2026-06-15,1,Auto-debit,False
PAY-00451-202507,SME-2024-00451,2025-07,2560643,2025-07-15,2025-07-15,0,Bank Transfer,False
PAY-00451-202508,SME-2024-00451,2025-08,2449869,2025-08-16,2025-08-15,1,Auto-debit,False
PAY-00451-202509,SME-2024-00451,2025-09,2479031,2025-09-16,2025-09-15,1,Auto-debit,False
PAY-00451-202510,SME-2024-00451,2025-10,2535145,2025-10-15,2025-10-15,0,Cash,False
PAY-00451-202511,SME-2024-00451,2025-11,2547348,2025-11-15,2025-11-15,0,Virtual Account,False
PAY-00451-202512,SME-2024-00451,2025-12,2477805,2025-12-16,2025-12-15,1,Virtual Account,False
PAY-00451-202601,SME-2024-00451,2026-01,2556627,2026-01-16,2026-01-15,1,Virtual Account,False
PAY-00451-202602,SME-2024-00451,2026-02,2583061,2026-02-15,2026-02-15,0,Cash,True
PAY-00451-202603,SME-2024-00451,2026-03,2520781,2026-03-15,2026-03-15,0,Bank Transfer,False
PAY-00451-202604,SME-2024-00451,2026-04,2545847,2026-04-16,2026-04-15,1,Auto-debit,False
PAY-00451-202605,SME-2024-00451,2026-05,2555870,2026-05-16,2026-05-15,1,Auto-debit,False
PAY-00451-202606,SME-2024-00451,2026-06,2527781,2026-06-16,2026-06-15,1,Virtual Account,False
PAY-00452-202507,SME-2024-00452,2025-07,6049523,2025-07-16,2025-07-15,1,Auto-debit,False
PAY-00452-202508,SME-2024-00452,2025-08,6297741,2025-08-15,2025-08-15,0,Bank Transfer,False
PAY-00452-202509,SME-2024-00452,2025-09,6160070,2025-09-16,2025-09-15,1,Virtual Account,False
PAY-00452-202510,SME-2024-00452,2025-10,6246125,2025-10-15,2025-10-15,0,Cash,False
PAY-00452-202511,SME-2024-00452,2025-11,6149638,2025-11-15,2025-11-15,0,Virtual Account,False
PAY-00452-202512,SME-2024-00452,2025-12,6065450,2025-12-15,2025-12-15,0,Bank Transfer,False
PAY-00452-202601,SME-2024-00452,2026-01,6356866,2026-01-16,2026-01-15,1,Bank Transfer,False
PAY-00452-202602,SME-2024-00452,2026-02,6193922,2026-02-15,2026-02-15,0,Auto-debit,False
PAY-00452-202603,SME-2024-00452,2026-03,6054894,2026-03-16,2026-03-15,1,Auto-debit,False
PAY-00452-202604,SME-2024-00452,2026-04,6100418,2026-04-15,2026-04-15,0,Cash,False
PAY-00452-202605,SME-2024-00452,2026-05,6321085,2026-05-19,2026-05-15,4,Auto-debit,False
PAY-00452-202606,SME-2024-00452,2026-06,6063885,2026-06-17,2026-06-15,2,Auto-debit,False
PAY-00453-202507,SME-2024-00453,2025-07,2630181,2025-07-15,2025-07-15,0,Virtual Account,False
PAY-00453-202508,SME-2024-00453,2025-08,2604582,2025-08-15,2025-08-15,0,Bank Transfer,False
PAY-00453-202509,SME-2024-00453,2025-09,2611752,2025-09-16,2025-09-15,1,Auto-debit,True
PAY-00453-202510,SME-2024-00453,2025-10,2644012,2025-10-15,2025-10-15,0,Auto-debit,False
PAY-00453-202511,SME-2024-00453,2025-11,2642609,2025-11-15,2025-11-15,0,Virtual Account,False
PAY-00453-202512,SME-2024-00453,2025-12,2696392,2025-12-15,2025-12-15,0,Bank Transfer,False
PAY-00453-202601,SME-2024-00453,2026-01,2687198,2026-01-15,2026-01-15,0,Virtual Account,False
PAY-00453-202602,SME-2024-00453,2026-02,2683485,2026-02-17,2026-02-15,2,Cash,False
PAY-00453-202603,SME-2024-00453,2026-03,2637385,2026-03-15,2026-03-15,0,Bank Transfer,False
PAY-00453-202604,SME-2024-00453,2026-04,2724764,2026-04-15,2026-04-15,0,Auto-debit,False
PAY-00453-202605,SME-2024-00453,2026-05,2626610,2026-05-18,2026-05-15,3,Auto-debit,False
PAY-00453-202606,SME-2024-00453,2026-06,2619292,2026-06-17,2026-06-15,2,Virtual Account,False
PAY-00454-202507,SME-2024-00454,2025-07,3533740,2025-07-15,2025-07-15,0,Bank Transfer,False
PAY-00454-202508,SME-2024-00454,2025-08,3542966,2025-08-15,2025-08-15,0,Virtual Account,False
PAY-00454-202509,SME-2024-00454,2025-09,3489238,2025-09-15,2025-09-15,0,Virtual Account,False
PAY-00454-202510,SME-2024-00454,2025-10,3632993,2025-10-16,2025-10-15,1,Auto-debit,False
PAY-00454-202511,SME-2024-00454,2025-11,3537761,2025-11-18,2025-11-15,3,Bank Transfer,True
PAY-00454-202512,SME-2024-00454,2025-12,3493296,2025-12-16,2025-12-15,1,Auto-debit,False
PAY-00454-202601,SME-2024-00454,2026-01,3610889,2026-01-16,2026-01-15,1,Bank Transfer,False
PAY-00454-202602,SME-2024-00454,2026-02,6444214,2026-02-16,2026-02-15,1,Bank Transfer,False
PAY-00454-202603,SME-2024-00454,2026-03,6213113,2026-03-16,2026-03-15,1,Cash,False
PAY-00454-202604,SME-2024-00454,2026-04,6229519,2026-04-16,2026-04-15,1,Auto-debit,False
PAY-00454-202605,SME-2024-00454,2026-05,6146215,2026-05-15,2026-05-15,0,Virtual Account,False
PAY-00454-202606,SME-2024-00454,2026-06,6334335,2026-06-17,2026-06-15,2,Auto-debit,False
PAY-00455-202507,SME-2024-00455,2025-07,519054,2025-07-15,2025-07-15,0,Bank Transfer,False
PAY-00455-202508,SME-2024-00455,2025-08,516753,2025-08-15,2025-08-15,0,Auto-debit,False
PAY-00455-202509,SME-2024-00455,2025-09,517982,2025-09-15,2025-09-15,0,Virtual Account,False
PAY-00455-202510,SME-2024-00455,2025-10,519798,2025-10-16,2025-10-15,1,Auto-debit,False
PAY-00455-202511,SME-2024-00455,2025-11,523634,2025-11-15,2025-11-15,0,Auto-debit,False
PAY-00455-202512,SME-2024-00455,2025-12,508133,2025-12-18,2025-12-15,3,Bank Transfer,False
PAY-00455-202601,SME-2024-00455,2026-01,529714,2026-01-15,2026-01-15,0,Bank Transfer,False
PAY-00455-202602,SME-2024-00455,2026-02,520052,2026-02-15,2026-02-15,0,Virtual Account,False
PAY-00455-202603,SME-2024-00455,2026-03,536533,2026-03-15,2026-03-15,0,Bank Transfer,False
PAY-00455-202604,SME-2024-00455,2026-04,513504,2026-04-15,2026-04-15,0,Cash,False
PAY-00455-202605,SME-2024-00455,2026-05,540922,2026-05-16,2026-05-15,1,Virtual Account,False
PAY-00455-202606,SME-2024-00455,2026-06,522814,2026-06-16,2026-06-15,1,Virtual Account,False
PAY-00456-202507,SME-2024-00456,2025-07,3879127,2025-07-16,2025-07-15,1,Auto-debit,False
PAY-00456-202508,SME-2024-00456,2025-08,3777630,2025-08-15,2025-08-15,0,Virtual Account,False
PAY-00456-202509,SME-2024-00456,2025-09,3763619,2025-09-17,2025-09-15,2,Auto-debit,False
PAY-00456-202510,SME-2024-00456,2025-10,3737124,2025-10-15,2025-10-15,0,Bank Transfer,False
PAY-00456-202511,SME-2024-00456,2025-11,3805592,2025-11-15,2025-11-15,0,Cash,False
PAY-00456-202512,SME-2024-00456,2025-12,3760693,2025-12-16,2025-12-15,1,Bank Transfer,False
PAY-00456-202601,SME-2024-00456,2026-01,3872075,2026-01-15,2026-01-15,0,Auto-debit,False
PAY-00456-202602,SME-2024-00456,2026-02,3738198,2026-02-16,2026-02-15,1,Bank Transfer,False
PAY-00456-202603,SME-2024-00456,2026-03,3837982,2026-03-16,2026-03-15,1,Auto-debit,False
PAY-00456-202604,SME-2024-00456,2026-04,3725106,2026-04-17,2026-04-15,2,Virtual Account,False
PAY-00456-202605,SME-2024-00456,2026-05,3870722,2026-05-17,2026-05-15,2,Virtual Account,False
PAY-00456-202606,SME-2024-00456,2026-06,3724873,2026-06-16,2026-06-15,1,Virtual Account,False
PAY-00457-202507,SME-2024-00457,2025-07,1742982,2025-07-17,2025-07-15,2,Bank Transfer,False
PAY-00457-202508,SME-2024-00457,2025-08,1736463,2025-08-16,2025-08-15,1,Cash,False
PAY-00457-202509,SME-2024-00457,2025-09,1803858,2025-09-16,2025-09-15,1,Virtual Account,False
PAY-00457-202510,SME-2024-00457,2025-10,1757232,2025-10-15,2025-10-15,0,Bank Transfer,False
PAY-00457-202511,SME-2024-00457,2025-11,1743498,2025-11-17,2025-11-15,2,Auto-debit,False
PAY-00457-202512,SME-2024-00457,2025-12,1739193,2025-12-15,2025-12-15,0,Bank Transfer,False
PAY-00457-202601,SME-2024-00457,2026-01,1715535,2026-01-17,2026-01-15,2,Virtual Account,False
PAY-00457-202602,SME-2024-00457,2026-02,1792363,2026-02-16,2026-02-15,1,Virtual Account,False
PAY-00457-202603,SME-2024-00457,2026-03,1794760,2026-03-16,2026-03-15,1,Virtual Account,False
PAY-00457-202604,SME-2024-00457,2026-04,1723972,2026-04-15,2026-04-15,0,Virtual Account,False
PAY-00457-202605,SME-2024-00457,2026-05,1800549,2026-05-16,2026-05-15,1,Virtual Account,False
PAY-00457-202606,SME-2024-00457,2026-06,1777686,2026-06-16,2026-06-15,1,Bank Transfer,False
PAY-00459-202507,SME-2024-00459,2025-07,4371003,2025-07-16,2025-07-15,1,Virtual Account,False
PAY-00459-202508,SME-2024-00459,2025-08,4340452,2025-08-15,2025-08-15,0,Bank Transfer,False
PAY-00459-202509,SME-2024-00459,2025-09,4292346,2025-09-15,2025-09-15,0,Bank Transfer,False
PAY-00459-202510,SME-2024-00459,2025-10,4399439,2025-10-16,2025-10-15,1,Virtual Account,False
PAY-00459-202511,SME-2024-00459,2025-11,4358844,2025-11-15,2025-11-15,0,Virtual Account,False
PAY-00459-202512,SME-2024-00459,2025-12,4311147,2025-12-16,2025-12-15,1,Virtual Account,False
PAY-00459-202601,SME-2024-00459,2026-01,4322377,2026-01-16,2026-01-15,1,Auto-debit,False
PAY-00459-202602,SME-2024-00459,2026-02,4428943,2026-02-15,2026-02-15,0,Auto-debit,False
PAY-00459-202603,SME-2024-00459,2026-03,4361347,2026-03-15,2026-03-15,0,Bank Transfer,False
PAY-00459-202604,SME-2024-00459,2026-04,4226458,2026-04-15,2026-04-15,0,Virtual Account,False
PAY-00459-202605,SME-2024-00459,2026-05,4339556,2026-05-16,2026-05-15,1,Bank Transfer,False
PAY-00459-202606,SME-2024-00459,2026-06,4404632,2026-06-16,2026-06-15,1,Bank Transfer,False
PAY-00460-202511,SME-2024-00460,2025-11,1829261,2025-11-15,2025-11-15,0,Virtual Account,False
PAY-00460-202512,SME-2024-00460,2025-12,1854385,2025-12-15,2025-12-15,0,Auto-debit,False
PAY-00460-202601,SME-2024-00460,2026-01,1836585,2026-01-15,2026-01-15,0,Virtual Account,False
PAY-00460-202602,SME-2024-00460,2026-02,1834993,2026-02-16,2026-02-15,1,Virtual Account,False
PAY-00460-202603,SME-2024-00460,2026-03,1820316,2026-03-16,2026-03-15,1,Virtual Account,False
PAY-00460-202604,SME-2024-00460,2026-04,1906981,2026-04-15,2026-04-15,0,Bank Transfer,False
PAY-00460-202605,SME-2024-00460,2026-05,1890307,2026-05-17,2026-05-15,2,Auto-debit,False
PAY-00460-202606,SME-2024-00460,2026-06,1862747,2026-06-17,2026-06-15,2,Cash,False
PAY-00461-202606,SME-2024-00461,2026-06,2251163,2026-06-15,2026-06-15,0,Virtual Account,False
PAY-00462-202507,SME-2024-00462,2025-07,2276446,2025-07-15,2025-07-15,0,Bank Transfer,False
PAY-00462-202508,SME-2024-00462,2025-08,2337622,2025-08-15,2025-08-15,0,Bank Transfer,False
PAY-00462-202509,SME-2024-00462,2025-09,2331336,2025-09-15,2025-09-15,0,Cash,False
PAY-00462-202510,SME-2024-00462,2025-10,2351851,2025-10-16,2025-10-15,1,Auto-debit,False
PAY-00462-202511,SME-2024-00462,2025-11,2231882,2025-11-17,2025-11-15,2,Virtual Account,False
PAY-00462-202512,SME-2024-00462,2025-12,2256475,2025-12-15,2025-12-15,0,Auto-debit,False
PAY-00462-202601,SME-2024-00462,2026-01,2263776,2026-01-16,2026-01-15,1,Bank Transfer,False
PAY-00462-202602,SME-2024-00462,2026-02,2262135,2026-02-16,2026-02-15,1,Cash,False
PAY-00462-202603,SME-2024-00462,2026-03,2266483,2026-03-16,2026-03-15,1,Virtual Account,False
PAY-00462-202604,SME-2024-00462,2026-04,2314553,2026-04-17,2026-04-15,2,Auto-debit,False
PAY-00462-202605,SME-2024-00462,2026-05,2347990,2026-05-17,2026-05-15,2,Bank Transfer,False
PAY-00462-202606,SME-2024-00462,2026-06,2309038,2026-06-17,2026-06-15,2,Auto-debit,False
PAY-00463-202507,SME-2024-00463,2025-07,1265950,2025-07-15,2025-07-15,0,Virtual Account,False
PAY-00463-202508,SME-2024-00463,2025-08,1243420,2025-08-15,2025-08-15,0,Virtual Account,False
PAY-00463-202509,SME-2024-00463,2025-09,1272615,2025-09-15,2025-09-15,0,Virtual Account,False
PAY-00463-202510,SME-2024-00463,2025-10,1263333,2025-10-16,2025-10-15,1,Auto-debit,False
PAY-00463-202511,SME-2024-00463,2025-11,1283722,2025-11-16,2025-11-15,1,Virtual Account,False
PAY-00463-202512,SME-2024-00463,2025-12,1265874,2025-12-15,2025-12-15,0,Bank Transfer,False
PAY-00463-202601,SME-2024-00463,2026-01,1279764,2026-01-17,2026-01-15,2,Bank Transfer,False
PAY-00463-202602,SME-2024-00463,2026-02,1246339,2026-02-15,2026-02-15,0,Virtual Account,False
PAY-00463-202603,SME-2024-00463,2026-03,1244341,2026-03-16,2026-03-15,1,Auto-debit,False
PAY-00463-202604,SME-2024-00463,2026-04,1264653,2026-04-17,2026-04-15,2,Auto-debit,False
PAY-00463-202605,SME-2024-00463,2026-05,1278096,2026-05-15,2026-05-15,0,Auto-debit,False
PAY-00463-202606,SME-2024-00463,2026-06,1256276,2026-06-16,2026-06-15,1,Cash,False
PAY-00464-202507,SME-2024-00464,2025-07,6540915,2025-07-16,2025-07-15,1,Virtual Account,False
PAY-00464-202508,SME-2024-00464,2025-08,6657034,2025-08-15,2025-08-15,0,Virtual Account,False
PAY-00464-202509,SME-2024-00464,2025-09,6703920,2025-09-15,2025-09-15,0,Bank Transfer,False
PAY-00464-202510,SME-2024-00464,2025-10,6384732,2025-10-16,2025-10-15,1,Auto-debit,False
PAY-00464-202511,SME-2024-00464,2025-11,6659612,2025-11-15,2025-11-15,0,Auto-debit,False
PAY-00464-202512,SME-2024-00464,2025-12,6675640,2025-12-15,2025-12-15,0,Auto-debit,True
PAY-00464-202601,SME-2024-00464,2026-01,6550428,2026-01-16,2026-01-15,1,Bank Transfer,False
PAY-00464-202602,SME-2024-00464,2026-02,6687760,2026-02-16,2026-02-15,1,Virtual Account,True
PAY-00464-202603,SME-2024-00464,2026-03,6471647,2026-03-17,2026-03-15,2,Virtual Account,False
PAY-00464-202604,SME-2024-00464,2026-04,6392083,2026-04-16,2026-04-15,1,Bank Transfer,False
PAY-00464-202605,SME-2024-00464,2026-05,6389307,2026-05-15,2026-05-15,0,Virtual Account,False
PAY-00464-202606,SME-2024-00464,2026-06,6355074,2026-06-17,2026-06-15,2,Virtual Account,False
PAY-00465-202507,SME-2024-00465,2025-07,614638,2025-07-15,2025-07-15,0,Cash,False
PAY-00465-202508,SME-2024-00465,2025-08,620786,2025-08-15,2025-08-15,0,Auto-debit,False
PAY-00465-202509,SME-2024-00465,2025-09,645856,2025-09-15,2025-09-15,0,Bank Transfer,False
PAY-00465-202510,SME-2024-00465,2025-10,620748,2025-10-15,2025-10-15,0,Bank Transfer,False
PAY-00465-202511,SME-2024-00465,2025-11,634882,2025-11-16,2025-11-15,1,Auto-debit,False
PAY-00465-202512,SME-2024-00465,2025-12,617638,2025-12-16,2025-12-15,1,Virtual Account,False
PAY-00465-202601,SME-2024-00465,2026-01,619537,2026-01-16,2026-01-15,1,Bank Transfer,False
PAY-00465-202602,SME-2024-00465,2026-02,618672,2026-02-16,2026-02-15,1,Auto-debit,False
PAY-00465-202603,SME-2024-00465,2026-03,608844,2026-03-15,2026-03-15,0,Virtual Account,False
PAY-00465-202604,SME-2024-00465,2026-04,626012,2026-04-15,2026-04-15,0,Bank Transfer,False
PAY-00465-202605,SME-2024-00465,2026-05,629681,2026-05-17,2026-05-15,2,Bank Transfer,False
PAY-00465-202606,SME-2024-00465,2026-06,635741,2026-06-17,2026-06-15,2,Bank Transfer,False
PAY-00466-202507,SME-2024-00466,2025-07,3527056,2025-07-16,2025-07-15,1,Virtual Account,False
PAY-00466-202508,SME-2024-00466,2025-08,3694396,2025-08-15,2025-08-15,0,Bank Transfer,False
PAY-00466-202509,SME-2024-00466,2025-09,3625344,2025-09-15,2025-09-15,0,Virtual Account,False
PAY-00466-202510,SME-2024-00466,2025-10,3696502,2025-10-16,2025-10-15,1,Auto-debit,False
PAY-00466-202511,SME-2024-00466,2025-11,3679354,2025-11-17,2025-11-15,2,Cash,False
PAY-00466-202512,SME-2024-00466,2025-12,3583595,2025-12-15,2025-12-15,0,Virtual Account,False
PAY-00466-202601,SME-2024-00466,2026-01,3595888,2026-01-16,2026-01-15,1,Virtual Account,False
PAY-00466-202602,SME-2024-00466,2026-02,3532809,2026-02-15,2026-02-15,0,Virtual Account,False
PAY-00466-202603,SME-2024-00466,2026-03,3596745,2026-03-17,2026-03-15,2,Bank Transfer,False
PAY-00466-202604,SME-2024-00466,2026-04,3597137,2026-04-15,2026-04-15,0,Cash,False
PAY-00466-202605,SME-2024-00466,2026-05,3604935,2026-05-18,2026-05-15,3,Cash,False
PAY-00466-202606,SME-2024-00466,2026-06,3678754,2026-06-16,2026-06-15,1,Bank Transfer,False
PAY-00467-202507,SME-2024-00467,2025-07,1795366,2025-07-16,2025-07-15,1,Auto-debit,False
PAY-00467-202508,SME-2024-00467,2025-08,1734025,2025-08-16,2025-08-15,1,Bank Transfer,False
PAY-00467-202509,SME-2024-00467,2025-09,1797788,2025-09-15,2025-09-15,0,Auto-debit,False
PAY-00467-202510,SME-2024-00467,2025-10,1715214,2025-10-15,2025-10-15,0,Auto-debit,False
PAY-00467-202511,SME-2024-00467,2025-11,1718242,2025-11-15,2025-11-15,0,Bank Transfer,False
PAY-00467-202512,SME-2024-00467,2025-12,1734512,2025-12-16,2025-12-15,1,Virtual Account,False
PAY-00467-202601,SME-2024-00467,2026-01,1800478,2026-01-17,2026-01-15,2,Auto-debit,False
PAY-00467-202602,SME-2024-00467,2026-02,1754456,2026-02-16,2026-02-15,1,Virtual Account,False
PAY-00467-202603,SME-2024-00467,2026-03,1716090,2026-03-17,2026-03-15,2,Auto-debit,False
PAY-00467-202604,SME-2024-00467,2026-04,1787250,2026-04-15,2026-04-15,0,Bank Transfer,False
PAY-00467-202605,SME-2024-00467,2026-05,1736306,2026-05-15,2026-05-15,0,Bank Transfer,False
PAY-00467-202606,SME-2024-00467,2026-06,1780997,2026-06-16,2026-06-15,1,Virtual Account,False
PAY-00468-202507,SME-2024-00468,2025-07,5857994,2025-07-16,2025-07-15,1,Bank Transfer,False
PAY-00468-202508,SME-2024-00468,2025-08,5925785,2025-08-15,2025-08-15,0,Virtual Account,False
PAY-00468-202509,SME-2024-00468,2025-09,6037346,2025-09-17,2025-09-15,2,Bank Transfer,False
PAY-00468-202510,SME-2024-00468,2025-10,6027919,2025-10-16,2025-10-15,1,Cash,False
PAY-00468-202511,SME-2024-00468,2025-11,5723336,2025-11-15,2025-11-15,0,Virtual Account,False
PAY-00468-202512,SME-2024-00468,2025-12,5887947,2025-12-15,2025-12-15,0,Virtual Account,False
PAY-00468-202601,SME-2024-00468,2026-01,5782003,2026-01-15,2026-01-15,0,Bank Transfer,True
PAY-00468-202602,SME-2024-00468,2026-02,5827052,2026-02-18,2026-02-15,3,Virtual Account,False
PAY-00468-202603,SME-2024-00468,2026-03,5717984,2026-03-15,2026-03-15,0,Bank Transfer,False
PAY-00468-202604,SME-2024-00468,2026-04,6041172,2026-04-16,2026-04-15,1,Bank Transfer,False
PAY-00468-202605,SME-2024-00468,2026-05,5903541,2026-05-17,2026-05-15,2,Auto-debit,False
PAY-00468-202606,SME-2024-00468,2026-06,5842515,2026-06-16,2026-06-15,1,Virtual Account,False
PAY-00469-202507,SME-2024-00469,2025-07,7798026,2025-07-17,2025-07-15,2,Cash,False
PAY-00469-202508,SME-2024-00469,2025-08,8220319,2025-08-16,2025-08-15,1,Cash,False
PAY-00469-202509,SME-2024-00469,2025-09,7821791,2025-09-15,2025-09-15,0,Auto-debit,False
PAY-00469-202510,SME-2024-00469,2025-10,8186910,2025-10-17,2025-10-15,2,Auto-debit,False
PAY-00469-202511,SME-2024-00469,2025-11,8135805,2025-11-17,2025-11-15,2,Auto-debit,False
PAY-00469-202512,SME-2024-00469,2025-12,7890674,2025-12-15,2025-12-15,0,Bank Transfer,False
PAY-00469-202601,SME-2024-00469,2026-01,8202664,2026-01-16,2026-01-15,1,Virtual Account,False
PAY-00469-202602,SME-2024-00469,2026-02,8085367,2026-02-16,2026-02-15,1,Auto-debit,False
PAY-00469-202603,SME-2024-00469,2026-03,7887499,2026-03-17,2026-03-15,2,Virtual Account,False
PAY-00469-202604,SME-2024-00469,2026-04,8041251,2026-04-16,2026-04-15,1,Virtual Account,False
PAY-00469-202605,SME-2024-00469,2026-05,7931731,2026-05-17,2026-05-15,2,Bank Transfer,False
PAY-00469-202606,SME-2024-00469,2026-06,8209256,2026-06-17,2026-06-15,2,Virtual Account,False
PAY-00470-202511,SME-2024-00470,2025-11,2779516,2025-11-16,2025-11-15,1,Bank Transfer,False
PAY-00470-202512,SME-2024-00470,2025-12,2816936,2025-12-17,2025-12-15,2,Virtual Account,True
PAY-00470-202601,SME-2024-00470,2026-01,2709030,2026-01-16,2026-01-15,1,Auto-debit,False
PAY-00470-202602,SME-2024-00470,2026-02,2837960,2026-02-17,2026-02-15,2,Bank Transfer,False
PAY-00470-202603,SME-2024-00470,2026-03,2715157,2026-03-17,2026-03-15,2,Cash,False
PAY-00470-202604,SME-2024-00470,2026-04,2815543,2026-04-16,2026-04-15,1,Virtual Account,False
PAY-00470-202605,SME-2024-00470,2026-05,2732103,2026-05-15,2026-05-15,0,Virtual Account,False
PAY-00470-202606,SME-2024-00470,2026-06,2831369,2026-06-15,2026-06-15,0,Auto-debit,False
PAY-00471-202603,SME-2024-00471,2026-03,4270249,2026-03-16,2026-03-15,1,Virtual Account,False
PAY-00471-202604,SME-2024-00471,2026-04,4264107,2026-04-17,2026-04-15,2,Bank Transfer,False
PAY-00471-202605,SME-2024-00471,2026-05,4389516,2026-05-15,2026-05-15,0,Virtual Account,False
PAY-00471-202606,SME-2024-00471,2026-06,4252779,2026-06-16,2026-06-15,1,Virtual Account,False
PAY-00472-202507,SME-2024-00472,2025-07,3321497,2025-07-15,2025-07-15,0,Virtual Account,False
PAY-00472-202508,SME-2024-00472,2025-08,3265025,2025-08-16,2025-08-15,1,Auto-debit,False
PAY-00472-202509,SME-2024-00472,2025-09,3267233,2025-09-15,2025-09-15,0,Bank Transfer,False
PAY-00472-202510,SME-2024-00472,2025-10,3229876,2025-10-15,2025-10-15,0,Bank Transfer,False
PAY-00472-202511,SME-2024-00472,2025-11,3260474,2025-11-16,2025-11-15,1,Auto-debit,False
PAY-00472-202512,SME-2024-00472,2025-12,3168000,2025-12-15,2025-12-15,0,Cash,False
PAY-00472-202601,SME-2024-00472,2026-01,3279730,2026-01-15,2026-01-15,0,Virtual Account,False
PAY-00472-202602,SME-2024-00472,2026-02,3280941,2026-02-16,2026-02-15,1,Virtual Account,False
PAY-00472-202603,SME-2024-00472,2026-03,3197895,2026-03-17,2026-03-15,2,Cash,False
PAY-00472-202604,SME-2024-00472,2026-04,3270477,2026-04-15,2026-04-15,0,Virtual Account,False
