interaction_id,customer_id,interaction_date,channel,category,sentiment,resolution_status,response_time_minutes,follow_up_required
INT-00590-1541,SME-2024-00590,2025-07-13 09:47:00,Phone,Technical,Negatif,Pending,69,True
INT-00590-1542,SME-2024-00590,2025-07-21 17:54:00,WhatsApp,General,Negatif,Closed-no-solution,57,False
INT-00592-1543,SME-2024-00592,2026-04-11 09:49:00,Portal,Billing,Positif,Resolved,28,False
INT-00592-1544,SME-2024-00592,2026-04-21 17:33:00,Phone,General,Netral,Resolved,12,False
INT-00592-1545,SME-2024-00592,2026-03-06 08:41:00,Email,Billing,Positif,Resolved,39,False
INT-00593-1546,SME-2024-00593,2025-07-02 11:04:00,Email,Upgrade,Positif,Resolved,5,False
INT-00593-1547,SME-2024-00593,2026-04-09 09:43:00,Phone,Technical,Netral,Resolved,51,False
INT-00593-1548,SME-2024-00593,2026-03-27 16:14:00,Portal,General,Negatif,Pending,63,True
INT-00594-1549,SME-2024-00594,2026-03-17 13:43:00,Email,Billing,Negatif,Pending,49,True
INT-00594-1550,SME-2024-00594,2026-02-21 15:51:00,WhatsApp,General,Netral,Resolved,40,False
INT-00594-1551,SME-2024-00594,2026-03-26 13:56:00,Phone,Billing,Positif,Resolved,27,False
INT-00594-1552,SME-2024-00594,2026-03-11 10:22:00,WhatsApp,Billing,Positif,Resolved,25,False
INT-00594-1553,SME-2024-00594,2026-05-08 11:23:00,WhatsApp,General,Negatif,Closed-no-solution,67,False
INT-00595-1554,SME-2024-00595,2026-05-24 13:27:00,Live Chat,Technical,Netral,Resolved,55,False
INT-00595-1555,SME-2024-00595,2025-11-17 14:16:00,Phone,Billing,Netral,Resolved,42,False
INT-00596-1556,SME-2024-00596,2025-10-15 08:15:00,Email,Technical,Netral,Resolved,33,False
INT-00596-1557,SME-2024-00596,2025-12-12 10:21:00,Email,Upgrade,Positif,Resolved,12,False
INT-00598-1558,SME-2024-00598,2025-07-13 13:55:00,WhatsApp,General,Positif,Resolved,32,False
INT-00598-1559,SME-2024-00598,2025-08-21 13:03:00,Email,Technical,Negatif,Escalated,43,True
INT-00598-1560,SME-2024-00598,2025-07-27 08:28:00,Phone,General,Netral,Resolved,35,False
INT-00599-1561,SME-2024-00599,2026-03-16 10:46:00,WhatsApp,Upgrade,Netral,Pending,24,True
INT-00599-1562,SME-2024-00599,2026-06-12 17:37:00,Live Chat,Upgrade,Negatif,Resolved,47,False
INT-00599-1563,SME-2024-00599,2026-06-02 14:25:00,Live Chat,Technical,Negatif,Resolved,27,False
INT-00599-1564,SME-2024-00599,2025-11-25 13:38:00,WhatsApp,General,Positif,Resolved,47,False
INT-00600-1565,SME-2024-00600,2026-01-25 08:43:00,WhatsApp,General,Negatif,Resolved,32,False
INT-00600-1566,SME-2024-00600,2025-10-20 11:52:00,Phone,General,Negatif,Escalated,56,True
INT-00600-1567,SME-2024-00600,2025-08-18 12:35:00,WhatsApp,Technical,Negatif,Escalated,63,True
INT-00602-1568,SME-2024-00602,2026-06-01 09:42:00,WhatsApp,General,Netral,Resolved,44,False
INT-00603-1569,SME-2024-00603,2026-06-13 15:11:00,Portal,General,Positif,Resolved,37,False
INT-00603-1570,SME-2024-00603,2026-06-10 15:40:00,Phone,General,Netral,Resolved,44,False
INT-00603-1571,SME-2024-00603,2026-06-15 11:39:00,WhatsApp,Billing,Negatif,Pending,60,True
INT-00604-1572,SME-2024-00604,2026-05-27 16:00:00,WhatsApp,Upgrade,Netral,Resolved,30,False
INT-00605-1573,SME-2024-00605,2026-06-27 11:57:00,Phone,Upgrade,Netral,Resolved,26,False
INT-00605-1574,SME-2024-00605,2026-06-09 12:53:00,Email,Billing,Netral,Resolved,36,False
INT-00605-1575,SME-2024-00605,2026-06-08 13:10:00,Email,Technical,Negatif,Resolved,31,False
INT-00606-1576,SME-2024-00606,2026-05-03 08:46:00,WhatsApp,Technical,Netral,Resolved,30,False
INT-00606-1577,SME-2024-00606,2026-05-14 13:07:00,Phone,Technical,Negatif,Escalated,32,True
INT-00606-1578,SME-2024-00606,2026-06-14 12:29:00,Phone,General,Negatif,Pending,52,True
INT-00607-1579,SME-2024-00607,2026-05-16 08:40:00,Email,Technical,Netral,Resolved,28,False
INT-00608-1580,SME-2024-00608,2026-06-09 09:49:00,Phone,Billing,Positif,Resolved,46,False
INT-00609-1581,SME-2024-00609,2026-03-08 16:21:00,Email,Technical,Negatif,Resolved,58,False
INT-00609-1582,SME-2024-00609,2026-05-27 17:43:00,WhatsApp,Technical,Negatif,Resolved,55,False
INT-00609-1583,SME-2024-00609,2026-02-20 10:40:00,Phone,Technical,Netral,Resolved,30,False
INT-00610-1584,SME-2024-00610,2026-02-07 11:47:00,Portal,Technical,Netral,Resolved,59,False
INT-00610-1585,SME-2024-00610,2026-01-07 15:21:00,WhatsApp,Technical,Positif,Resolved,33,False
INT-00610-1586,SME-2024-00610,2026-03-13 08:40:00,Phone,Technical,Netral,Resolved,60,False
INT-00610-1587,SME-2024-00610,2026-01-10 10:48:00,WhatsApp,Billing,Netral,Resolved,32,False
INT-00610-1588,SME-2024-00610,2026-01-19 11:38:00,WhatsApp,Billing,Netral,Resolved,31,False
INT-00611-1589,SME-2024-00611,2026-06-14 17:06:00,Email,Billing,Positif,Resolved,33,False
INT-00611-1590,SME-2024-00611,2026-06-06 10:11:00,Email,Upgrade,Netral,Resolved,26,False
INT-00611-1591,SME-2024-00611,2026-06-12 10:42:00,Live Chat,Technical,Positif,Resolved,26,False
INT-00612-1592,SME-2024-00612,2026-05-04 16:34:00,WhatsApp,General,Positif,Resolved,38,False
INT-00612-1593,SME-2024-00612,2026-05-23 11:41:00,WhatsApp,Upgrade,Positif,Pending,25,True
INT-00613-1594,SME-2024-00613,2026-06-18 17:01:00,Email,Technical,Positif,Resolved,38,False
INT-00613-1595,SME-2024-00613,2026-06-04 10:18:00,Email,General,Netral,Resolved,6,False
INT-00613-1596,SME-2024-00613,2026-06-25 08:04:00,Email,General,Netral,Pending,36,True
INT-00613-1597,SME-2024-00613,2026-06-12 14:48:00,Phone,Technical,Positif,Resolved,17,False
INT-00613-1598,SME-2024-00613,2026-06-19 17:08:00,Phone,Billing,Positif,Pending,5,True
INT-00613-1599,SME-2024-00613,2026-06-01 11:23:00,Phone,Billing,Netral,Resolved,5,False
INT-00614-1600,SME-2024-00614,2026-06-25 12:54:00,Email,Technical,Netral,Resolved,66,False
INT-00614-1601,SME-2024-00614,2026-06-26 15:42:00,Portal,Upgrade,Negatif,Escalated,55,True
INT-00615-1602,SME-2024-00615,2026-03-11 16:03:00,Live Chat,Upgrade,Positif,Resolved,24,False
INT-00615-1603,SME-2024-00615,2026-06-02 10:03:00,Live Chat,Upgrade,Positif,Resolved,31,False
INT-00615-1604,SME-2024-00615,2026-03-21 10:18:00,Phone,Technical,Netral,Pending,23,True
INT-00616-1605,SME-2024-00616,2026-06-06 17:37:00,WhatsApp,Upgrade,Negatif,Resolved,60,False
INT-00617-1606,SME-2024-00617,2026-05-13 14:19:00,WhatsApp,Technical,Netral,Resolved,28,False
INT-00617-1607,SME-2024-00617,2026-05-16 08:22:00,Phone,Technical,Netral,Resolved,40,False
INT-00617-1608,SME-2024-00617,2026-06-27 10:50:00,WhatsApp,Billing,Netral,Pending,31,True
INT-00617-1609,SME-2024-00617,2026-06-24 09:21:00,Email,General,Negatif,Closed-no-solution,62,False
INT-00618-1610,SME-2024-00618,2026-04-03 15:05:00,Phone,Upgrade,Netral,Resolved,44,False
INT-00618-1611,SME-2024-00618,2026-04-17 13:52:00,Phone,Technical,Positif,Resolved,27,False
INT-00618-1612,SME-2024-00618,2026-05-05 10:45:00,Live Chat,Billing,Netral,Resolved,12,False
INT-00618-1613,SME-2024-00618,2026-06-24 08:25:00,WhatsApp,Billing,Positif,Resolved,33,False
INT-00618-1614,SME-2024-00618,2026-06-10 09:41:00,Portal,General,Netral,Resolved,48,False
INT-00619-1615,SME-2024-00619,2026-05-10 11:41:00,WhatsApp,Billing,Netral,Resolved,5,False
INT-00619-1616,SME-2024-00619,2026-06-01 15:22:00,Phone,General,Positif,Resolved,60,False
INT-00619-1617,SME-2024-00619,2026-05-27 15:00:00,WhatsApp,Technical,Positif,Escalated,49,True
INT-00619-1618,SME-2024-00619,2026-05-10 11:32:00,WhatsApp,General,Negatif,Resolved,65,False
INT-00620-1619,SME-2024-00620,2026-06-24 15:09:00,Live Chat,Technical,Positif,Resolved,37,False
INT-00621-1620,SME-2024-00621,2026-04-27 11:02:00,WhatsApp,Billing,Negatif,Closed-no-solution,52,False
INT-00621-1621,SME-2024-00621,2026-05-12 08:23:00,Phone,General,Negatif,Pending,58,True
INT-00622-1622,SME-2024-00622,2026-04-20 17:32:00,WhatsApp,Billing,Netral,Resolved,5,False
INT-00622-1623,SME-2024-00622,2026-06-22 13:30:00,Email,Technical,Positif,Resolved,27,False
INT-00622-1624,SME-2024-00622,2026-06-27 17:00:00,Email,General,Netral,Resolved,54,False
INT-00622-1625,SME-2024-00622,2026-04-21 16:47:00,Phone,General,Netral,Resolved,5,False
INT-00623-1626,SME-2024-00623,2026-06-08 13:52:00,WhatsApp,Billing,Netral,Resolved,49,False
INT-00623-1627,SME-2024-00623,2026-05-16 12:34:00,WhatsApp,Technical,Netral,Resolved,26,False
INT-00623-1628,SME-2024-00623,2026-05-14 16:00:00,WhatsApp,General,Positif,Resolved,63,False
INT-00623-1629,SME-2024-00623,2026-06-21 10:52:00,WhatsApp,General,Netral,Resolved,30,False
INT-00623-1630,SME-2024-00623,2026-05-02 14:01:00,WhatsApp,General,Netral,Pending,19,True
INT-00623-1631,SME-2024-00623,2026-06-12 16:55:00,Portal,Technical,Positif,Resolved,5,False
INT-00623-1632,SME-2024-00623,2026-06-21 16:10:00,WhatsApp,General,Netral,Resolved,66,False
INT-00623-1633,SME-2024-00623,2026-05-05 12:45:00,Portal,Upgrade,Negatif,Pending,49,True
INT-00624-1634,SME-2024-00624,2026-06-08 17:47:00,Phone,Upgrade,Netral,Pending,41,True
INT-00625-1635,SME-2024-00625,2026-06-04 12:34:00,Email,General,Positif,Resolved,45,False
INT-00625-1636,SME-2024-00625,2026-05-03 16:48:00,Phone,Upgrade,Netral,Resolved,6,False
INT-00625-1637,SME-2024-00625,2026-05-13 09:42:00,WhatsApp,Technical,Positif,Resolved,59,False
INT-00626-1638,SME-2024-00626,2026-06-15 15:02:00,WhatsApp,Technical,Negatif,Resolved,53,False
INT-00626-1639,SME-2024-00626,2026-06-26 14:14:00,WhatsApp,Upgrade,Positif,Resolved,42,False
INT-00627-1640,SME-2024-00627,2026-06-26 08:28:00,Phone,General,Negatif,Closed-no-solution,29,False
INT-00628-1641,SME-2024-00628,2026-03-26 14:34:00,Live Chat,General,Negatif,Resolved,47,False
INT-00628-1642,SME-2024-00628,2026-06-09 14:08:00,Live Chat,General,Netral,Resolved,48,False
INT-00628-1643,SME-2024-00628,2026-05-07 15:13:00,Email,Technical,Positif,Resolved,48,False
INT-00629-1644,SME-2024-00629,2026-03-05 13:42:00,WhatsApp,Technical,Positif,Resolved,15,False
INT-00629-1645,SME-2024-00629,2026-06-20 10:00:00,WhatsApp,Billing,Netral,Pending,28,True
INT-00629-1646,SME-2024-00629,2026-04-20 10:44:00,WhatsApp,Billing,Positif,Pending,49,True
INT-00629-1647,SME-2024-00629,2026-03-23 09:24:00,Live Chat,Billing,Positif,Resolved,20,False
INT-00629-1648,SME-2024-00629,2026-06-21 10:12:00,Portal,General,Netral,Resolved,45,False
INT-00630-1649,SME-2024-00630,2026-03-01 08:48:00,WhatsApp,Technical,Netral,Resolved,41,False
INT-00631-1650,SME-2024-00631,2026-03-07 08:09:00,WhatsApp,Technical,Positif,Resolved,29,False
INT-00631-1651,SME-2024-00631,2026-03-08 17:58:00,Phone,General,Netral,Pending,24,True
INT-00631-1652,SME-2024-00631,2026-05-27 09:02:00,Phone,General,Positif,Resolved,34,False
INT-00631-1653,SME-2024-00631,2026-06-12 17:59:00,Email,Billing,Negatif,Resolved,46,False
INT-00631-1654,SME-2024-00631,2026-04-07 15:49:00,WhatsApp,Upgrade,Netral,Pending,37,True
INT-00632-1655,SME-2024-00632,2026-06-14 17:36:00,Email,Billing,Negatif,Escalated,24,True
INT-00632-1656,SME-2024-00632,2026-06-10 10:13:00,Phone,Upgrade,Positif,Resolved,62,False
INT-00632-1657,SME-2024-00632,2026-02-22 13:32:00,Phone,Technical,Netral,Resolved,31,False
INT-00632-1658,SME-2024-00632,2026-01-09 12:58:00,Live Chat,General,Netral,Resolved,18,False
INT-00633-1659,SME-2024-00633,2026-03-05 10:12:00,Email,Upgrade,Netral,Resolved,11,False
INT-00633-1660,SME-2024-00633,2026-03-17 16:16:00,Live Chat,Technical,Netral,Resolved,64,False
INT-00635-1661,SME-2024-00635,2026-06-17 17:26:00,Phone,Upgrade,Netral,Resolved,5,False
INT-00635-1662,SME-2024-00635,2026-06-27 08:52:00,Phone,Technical,Positif,Resolved,15,False
INT-00635-1663,SME-2024-00635,2026-06-03 16:18:00,Live Chat,Upgrade,Netral,Resolved,56,False
INT-00636-1664,SME-2024-00636,2026-04-16 14:07:00,WhatsApp,Technical,Netral,Resolved,18,False
INT-00636-1665,SME-2024-00636,2026-03-18 15:01:00,Email,General,Netral,Resolved,41,False
INT-00636-1666,SME-2024-00636,2026-04-25 12:05:00,WhatsApp,Upgrade,Positif,Resolved,22,False
INT-00637-1667,SME-2024-00637,2026-06-11 17:37:00,Portal,Technical,Netral,Resolved,53,False
INT-00637-1668,SME-2024-00637,2026-05-10 14:20:00,WhatsApp,General,Netral,Resolved,29,False
INT-00637-1669,SME-2024-00637,2026-05-23 12:11:00,Phone,Upgrade,Positif,Escalated,14,True
INT-00637-1670,SME-2024-00637,2026-05-22 15:45:00,WhatsApp,Technical,Positif,Resolved,42,False
INT-00637-1671,SME-2024-00637,2026-05-02 13:41:00,Email,General,Netral,Escalated,44,True
INT-00637-1672,SME-2024-00637,2026-06-15 10:38:00,Phone,General,Positif,Resolved,18,False
INT-00638-1673,SME-2024-00638,2026-05-11 17:55:00,Phone,Billing,Netral,Resolved,32,False
INT-00638-1674,SME-2024-00638,2026-05-12 10:15:00,Phone,General,Netral,Resolved,31,False
INT-00638-1675,SME-2024-00638,2026-05-19 08:05:00,WhatsApp,Billing,Netral,Resolved,22,False
INT-00639-1676,SME-2024-00639,2026-06-08 09:42:00,WhatsApp,General,Positif,Resolved,8,False
INT-00639-1677,SME-2024-00639,2026-06-10 17:27:00,Phone,Billing,Positif,Resolved,44,False
INT-00639-1678,SME-2024-00639,2026-04-10 16:50:00,Email,Technical,Positif,Resolved,25,False
INT-00639-1679,SME-2024-00639,2026-05-07 17:59:00,Portal,General,Netral,Resolved,28,False
INT-00640-1680,SME-2024-00640,2026-06-18 11:21:00,Phone,Billing,Netral,Resolved,11,False
INT-00640-1681,SME-2024-00640,2026-06-18 11:23:00,Phone,Billing,Negatif,Resolved,82,False
INT-00641-1682,SME-2024-00641,2026-01-20 12:57:00,Phone,General,Netral,Resolved,8,False
INT-00641-1683,SME-2024-00641,2026-04-16 09:32:00,Email,General,Netral,Pending,35,True
INT-00641-1684,SME-2024-00641,2026-04-20 17:00:00,Email,Upgrade,Positif,Resolved,27,False
INT-00643-1685,SME-2024-00643,2026-05-17 13:21:00,Live Chat,General,Positif,Resolved,5,False
INT-00643-1686,SME-2024-00643,2026-04-02 09:00:00,WhatsApp,General,Netral,Resolved,25,False
INT-00643-1687,SME-2024-00643,2026-06-19 12:00:00,Portal,Technical,Positif,Resolved,18,False
INT-00643-1688,SME-2024-00643,2026-05-04 12:17:00,WhatsApp,Billing,Netral,Resolved,7,False
INT-00644-1689,SME-2024-00644,2026-06-25 08:55:00,WhatsApp,Technical,Negatif,Resolved,17,False
INT-00644-1690,SME-2024-00644,2026-04-13 14:37:00,Phone,Billing,Positif,Resolved,5,False
INT-00645-1691,SME-2024-00645,2026-06-22 13:11:00,Phone,General,Netral,Resolved,50,False
INT-00645-1692,SME-2024-00645,2026-06-06 08:27:00,Phone,Upgrade,Negatif,Pending,52,True
INT-00645-1693,SME-2024-00645,2026-06-17 13:22:00,WhatsApp,Technical,Netral,Resolved,51,False
INT-00645-1694,SME-2024-00645,2026-06-13 08:48:00,WhatsApp,Billing,Netral,Resolved,56,False
INT-00646-1695,SME-2024-00646,2026-05-05 09:58:00,Portal,Technical,Positif,Resolved,27,False
INT-00647-1696,SME-2024-00647,2026-05-19 14:57:00,WhatsApp,Billing,Positif,Resolved,17,False
INT-00647-1697,SME-2024-00647,2026-05-17 09:03:00,Phone,Billing,Positif,Resolved,22,False
INT-00647-1698,SME-2024-00647,2026-04-15 13:46:00,Portal,Technical,Positif,Escalated,29,True
INT-00647-1699,SME-2024-00647,2026-06-11 09:34:00,WhatsApp,Technical,Netral,Resolved,11,False
INT-00647-1700,SME-2024-00647,2026-02-27 09:51:00,Portal,Technical,Netral,Resolved,9,False
INT-00648-1701,SME-2024-00648,2026-03-03 13:11:00,WhatsApp,Technical,Positif,Resolved,37,False
INT-00649-1702,SME-2024-00649,2026-06-12 09:11:00,WhatsApp,General,Positif,Pending,5,True
INT-00649-1703,SME-2024-00649,2026-03-02 11:44:00,Phone,General,Netral,Resolved,19,False
INT-00649-1704,SME-2024-00649,2026-03-19 11:12:00,WhatsApp,Billing,Positif,Pending,30,True
INT-00649-1705,SME-2024-00649,2026-04-09 09:50:00,Phone,Technical,Positif,Resolved,27,False
INT-00649-1706,SME-2024-00649,2026-06-07 08:40:00,WhatsApp,Upgrade,Negatif,Resolved,61,False
INT-00650-1707,SME-2024-00650,2026-06-11 14:14:00,Email,Technical,Netral,Resolved,22,False
INT-00650-1708,SME-2024-00650,2026-06-07 09:57:00,WhatsApp,General,Netral,Resolved,5,False
INT-00652-1709,SME-2024-00652,2026-04-05 17:35:00,Live Chat,General,Positif,Resolved,36,False
INT-00652-1710,SME-2024-00652,2026-04-16 16:43:00,Email,Upgrade,Negatif,Resolved,62,False
INT-00652-1711,SME-2024-00652,2026-06-13 11:22:00,WhatsApp,Technical,Netral,Pending,39,True
INT-00652-1712,SME-2024-00652,2026-06-13 10:26:00,Phone,Technical,Negatif,Closed-no-solution,61,False
INT-00652-1713,SME-2024-00652,2026-04-22 17:05:00,WhatsApp,Technical,Negatif,Resolved,65,False
INT-00653-1714,SME-2024-00653,2026-05-27 16:42:00,WhatsApp,Technical,Positif,Resolved,45,False
INT-00653-1715,SME-2024-00653,2026-05-07 12:15:00,Phone,Technical,Negatif,Pending,74,True
INT-00653-1716,SME-2024-00653,2026-03-04 13:43:00,WhatsApp,Billing,Negatif,Escalated,23,True
INT-00653-1717,SME-2024-00653,2026-04-23 09:00:00,Phone,Billing,Positif,Resolved,17,False
INT-00653-1718,SME-2024-00653,2026-03-12 17:30:00,Phone,Technical,Netral,Resolved,35,False
INT-00653-1719,SME-2024-00653,2026-03-27 16:17:00,Phone,Upgrade,Netral,Pending,32,True
INT-00654-1720,SME-2024-00654,2026-05-01 10:26:00,Portal,General,Netral,Resolved,72,False
INT-00654-1721,SME-2024-00654,2026-04-23 08:50:00,WhatsApp,Upgrade,Netral,Resolved,29,False
INT-00654-1722,SME-2024-00654,2026-03-21 09:19:00,Phone,General,Positif,Escalated,30,True
INT-00655-1723,SME-2024-00655,2026-05-26 08:05:00,WhatsApp,Billing,Positif,Resolved,37,False
INT-00655-1724,SME-2024-00655,2026-05-27 12:10:00,WhatsApp,Technical,Positif,Resolved,26,False
INT-00655-1725,SME-2024-00655,2026-05-11 17:56:00,Live Chat,General,Positif,Pending,42,True
INT-00656-1726,SME-2024-00656,2026-03-13 17:06:00,WhatsApp,Technical,Negatif,Resolved,45,False
INT-00656-1727,SME-2024-00656,2026-06-16 13:20:00,Phone,Billing,Positif,Resolved,40,False
INT-00657-1728,SME-2024-00657,2026-03-24 16:48:00,WhatsApp,Billing,Netral,Resolved,44,False
INT-00658-1729,SME-2024-00658,2026-06-20 12:03:00,Live Chat,Technical,Netral,Resolved,18,False
INT-00658-1730,SME-2024-00658,2026-02-21 12:36:00,WhatsApp,General,Negatif,Resolved,77,False
INT-00658-1731,SME-2024-00658,2026-06-10 09:29:00,WhatsApp,Upgrade,Negatif,Resolved,73,False
INT-00659-1732,SME-2024-00659,2026-01-04 16:19:00,Phone,Upgrade,Positif,Resolved,15,False
INT-00659-1733,SME-2024-00659,2026-02-02 09:14:00,WhatsApp,Technical,Positif,Resolved,39,False
INT-00660-1734,SME-2024-00660,2026-05-09 13:08:00,Phone,Upgrade,Negatif,Closed-no-solution,45,False
INT-00660-1735,SME-2024-00660,2026-06-19 12:32:00,Phone,General,Positif,Resolved,25,False
INT-00660-1736,SME-2024-00660,2026-04-05 11:35:00,Phone,Technical,Positif,Pending,31,True
INT-00660-1737,SME-2024-00660,2026-04-26 14:31:00,WhatsApp,General,Negatif,Closed-no-solution,33,False
INT-00661-1738,SME-2024-00661,2026-05-02 13:50:00,Email,Technical,Netral,Resolved,40,False
INT-00662-1739,SME-2024-00662,2026-06-15 16:42:00,Phone,Billing,Positif,Pending,35,True
INT-00662-1740,SME-2024-00662,2026-06-24 11:29:00,Email,General,Negatif,Pending,71,True
INT-00662-1741,SME-2024-00662,2026-06-04 11:59:00,WhatsApp,Technical,Positif,Escalated,35,True
INT-00663-1742,SME-2024-00663,2026-06-26 09:50:00,WhatsApp,General,Positif,Resolved,55,False
INT-00663-1743,SME-2024-00663,2026-05-03 11:43:00,WhatsApp,General,Positif,Resolved,43,False
INT-00664-1744,SME-2024-00664,2026-06-14 13:06:00,WhatsApp,Technical,Positif,Resolved,38,False
INT-00664-1745,SME-2024-00664,2026-06-06 12:37:00,Live Chat,Upgrade,Netral,Resolved,44,False
INT-00664-1746,SME-2024-00664,2026-06-15 16:37:00,Live Chat,Technical,Netral,Resolved,55,False
INT-00664-1747,SME-2024-00664,2026-06-11 09:17:00,WhatsApp,Technical,Positif,Escalated,40,True
INT-00664-1748,SME-2024-00664,2026-06-16 17:18:00,Phone,Upgrade,Netral,Resolved,44,False
INT-00665-1749,SME-2024-00665,2026-06-11 13:58:00,Live Chat,Upgrade,Netral,Resolved,27,False
INT-00666-1750,SME-2024-00666,2026-02-11 17:25:00,Phone,Technical,Positif,Resolved,38,False
INT-00666-1751,SME-2024-00666,2026-05-13 15:38:00,Phone,Technical,Netral,Resolved,42,False
INT-00666-1752,SME-2024-00666,2026-01-01 15:42:00,Phone,Technical,Positif,Resolved,45,False
INT-00666-1753,SME-2024-00666,2026-05-27 13:57:00,WhatsApp,Billing,Positif,Resolved,44,False
INT-00667-1754,SME-2024-00667,2026-04-01 13:56:00,WhatsApp,Billing,Positif,Pending,32,True
INT-00667-1755,SME-2024-00667,2026-03-23 12:22:00,Phone,Technical,Positif,Pending,33,True
INT-00668-1756,SME-2024-00668,2026-04-23 10:30:00,WhatsApp,General,Netral,Resolved,35,False
INT-00668-1757,SME-2024-00668,2026-04-11 08:30:00,Email,Billing,Netral,Resolved,39,False
INT-00668-1758,SME-2024-00668,2026-06-22 16:01:00,Phone,Billing,Netral,Resolved,42,False
INT-00668-1759,SME-2024-00668,2026-06-04 16:14:00,Phone,General,Negatif,Resolved,82,False
INT-00668-1760,SME-2024-00668,2026-05-08 14:55:00,Email,Technical,Netral,Resolved,23,False
INT-00668-1761,SME-2024-00668,2026-06-06 14:16:00,WhatsApp,Technical,Positif,Resolved,33,False
INT-00669-1762,SME-2024-00669,2026-05-13 10:01:00,Email,General,Netral,Resolved,37,False
INT-00669-1763,SME-2024-00669,2026-06-05 10:33:00,WhatsApp,Technical,Negatif,Resolved,47,False
INT-00670-1764,SME-2024-00670,2026-04-19 10:25:00,Phone,General,Netral,Resolved,34,False
INT-00670-1765,SME-2024-00670,2026-05-24 17:20:00,WhatsApp,General,Positif,Resolved,25,False
INT-00670-1766,SME-2024-00670,2026-06-06 08:43:00,WhatsApp,General,Positif,Resolved,34,False
INT-00670-1767,SME-2024-00670,2026-03-15 10:22:00,Phone,Technical,Negatif,Closed-no-solution,53,False
INT-00670-1768,SME-2024-00670,2026-03-19 08:54:00,Live Chat,Upgrade,Positif,Resolved,34,False
